time;CH[2] - X705 AIN1 analog input voltage channel 1
3.55679999999999;1.96593749523163
3.57759999999999;1.96609365940094
3.59839999999999;1.96609365940094
3.61919999999999;1.96624994277954
3.63999999999999;1.96624994277954
3.66079999999999;1.96624994277954
3.68159999999999;1.96609365940094
3.70239999999999;1.96624994277954
3.72319999999999;1.96624994277954
3.74399999999999;1.96624994277954
3.76479999999999;1.96640622615814
3.78559999999999;1.96624994277954
3.80639999999999;1.96624994277954
3.82719999999999;1.96624994277954
3.84799999999999;1.96624994277954
3.86879999999999;1.96640622615814
3.88959999999999;1.96624994277954
3.91039999999999;1.96624994277954
3.93119999999999;1.96624994277954
3.95199999999999;1.96624994277954
3.97279999999999;1.96624994277954
3.99359999999999;1.96624994277954
4.01439999999999;1.96624994277954
4.03519999999999;1.96624994277954
4.05599999999999;1.96624994277954
4.07679999999999;1.96624994277954
4.09759999999999;1.96624994277954
4.11839999999999;1.96609365940094
4.13919999999999;1.96624994277954
4.15999999999999;1.96624994277954
4.18079999999999;1.96624994277954
4.20159999999999;1.96624994277954
4.2224;1.96624994277954
4.2432;1.96624994277954
4.264;1.96624994277954
4.2848;1.96624994277954
4.3056;1.96640622615814
4.3264;1.96624994277954
4.3472;1.96624994277954
4.368;1.96624994277954
4.3888;1.96624994277954
4.4096;1.96624994277954
4.4304;1.96624994277954
4.4512;1.96624994277954
4.472;1.96624994277954
4.4928;1.96609365940094
4.5136;1.96609365940094
4.5344;1.96609365940094
4.5552;1.96624994277954
4.576;1.96609365940094
4.5968;1.96609365940094
4.6176;1.96624994277954
4.6384;1.96640622615814
4.6592;1.96624994277954
4.68;1.96624994277954
4.7008;1.96624994277954
4.7216;1.96624994277954
4.7424;1.96609365940094
4.7632;1.96609365940094
4.78400000000001;1.96640622615814
4.80480000000001;1.96609365940094
4.82560000000001;1.96624994277954
4.84640000000001;1.96624994277954
4.86720000000001;1.96624994277954
4.88800000000001;1.96624994277954
4.90880000000001;1.96624994277954
4.92960000000001;1.96624994277954
4.95040000000001;1.96609365940094
4.97120000000001;1.96624994277954
4.99200000000001;1.96609365940094
5.01280000000001;1.96624994277954
5.03360000000001;1.96624994277954
5.05440000000001;1.96624994277954
5.07520000000001;1.96624994277954
5.09600000000001;1.96624994277954
5.11680000000001;1.96640622615814
5.13760000000001;1.96624994277954
5.15840000000001;1.96624994277954
5.17920000000001;1.96624994277954
5.20000000000001;1.96624994277954
5.22080000000001;1.96609365940094
5.24160000000001;1.96640622615814
5.26240000000001;1.96624994277954
5.28320000000001;1.96609365940094
5.30400000000001;1.96640622615814
5.32480000000001;1.96624994277954
5.34560000000002;1.96624994277954
5.36640000000002;1.96624994277954
5.38720000000002;1.96609365940094
5.40800000000002;1.96624994277954
5.42880000000002;1.96624994277954
5.44960000000002;1.96624994277954
5.47040000000002;1.96624994277954
5.49120000000002;1.96624994277954
5.51200000000002;1.96640622615814
5.53280000000002;1.96609365940094
5.55360000000002;1.96624994277954
5.57440000000002;1.96640622615814
5.59520000000002;1.96624994277954
5.61600000000002;1.96624994277954
5.63680000000002;1.96624994277954
5.65760000000002;1.96624994277954
5.67840000000002;1.96624994277954
5.69920000000002;1.96609365940094
5.72000000000002;1.96624994277954
5.74080000000002;1.96624994277954
5.76160000000002;1.96609365940094
5.78240000000002;1.96624994277954
5.80320000000002;1.96624994277954
5.82400000000002;1.96640622615814
5.84480000000002;1.96624994277954
5.86560000000002;1.96609365940094
5.88640000000002;1.96624994277954
5.90720000000003;1.96640622615814
5.92800000000003;1.96624994277954
5.94880000000003;1.96624994277954
5.96960000000003;1.96640622615814
5.99040000000003;1.96624994277954
6.01120000000003;1.96624994277954
6.03200000000003;1.96624994277954
6.05280000000003;1.96624994277954
6.07360000000003;1.96640622615814
6.09440000000003;1.96624994277954
6.11520000000003;1.96624994277954
6.13600000000003;1.96624994277954
6.15680000000003;1.96624994277954
6.17760000000003;1.96624994277954
6.19840000000003;1.96609365940094
6.21920000000003;1.96624994277954
6.24000000000003;1.96609365940094
6.26080000000003;1.96624994277954
6.28160000000003;1.96609365940094
6.30240000000003;1.96609365940094
6.32320000000003;1.96624994277954
6.34400000000003;1.96624994277954
6.36480000000003;1.96624994277954
6.38560000000003;1.96624994277954
6.40640000000003;1.96609365940094
6.42720000000003;1.96624994277954
6.44800000000004;1.96624994277954
6.46880000000004;1.96640622615814
6.48960000000004;1.96609365940094
6.51040000000004;1.96609365940094
6.53120000000004;1.96640622615814
6.55200000000004;1.96624994277954
6.57280000000004;1.96609365940094
6.59360000000004;1.96624994277954
6.61440000000004;1.96624994277954
6.63520000000004;1.96640622615814
6.65600000000004;1.96624994277954
6.67680000000004;1.96624994277954
6.69760000000004;1.96624994277954
6.71840000000004;1.96624994277954
6.73920000000004;1.96624994277954
6.76000000000004;1.96609365940094
6.78080000000004;1.96624994277954
6.80160000000004;1.96624994277954
6.82240000000004;1.96624994277954
6.84320000000004;1.96624994277954
6.86400000000004;1.96624994277954
6.88480000000004;1.96624994277954
6.90560000000004;1.96593749523163
6.92640000000004;1.96624994277954
6.94720000000004;1.96624994277954
6.96800000000004;1.96624994277954
6.98880000000004;1.96624994277954
7.00960000000005;1.96609365940094
7.03040000000005;1.96624994277954
7.05120000000005;1.96624994277954
7.07200000000005;1.96624994277954
7.09280000000005;1.96624994277954
7.11360000000005;1.96640622615814
7.13440000000005;1.96624994277954
7.15520000000005;1.96624994277954
7.17600000000005;1.96624994277954
7.19680000000005;1.96624994277954
7.21760000000005;1.96640622615814
7.23840000000005;1.96640622615814
7.25920000000005;1.96624994277954
7.28000000000005;1.96609365940094
7.30080000000005;1.96624994277954
7.32160000000005;1.96624994277954
7.34240000000005;1.96609365940094
7.36320000000005;1.96624994277954
7.38400000000005;1.96609365940094
7.40480000000005;1.96624994277954
7.42560000000005;1.96624994277954
7.44640000000005;1.96624994277954
7.46720000000005;1.96624994277954
7.48800000000005;1.96624994277954
7.50880000000005;1.96624994277954
7.52960000000005;1.96609365940094
7.55040000000005;1.96624994277954
7.57120000000006;1.96624994277954
7.59200000000006;1.96624994277954
7.61280000000006;1.96624994277954
7.63360000000006;1.96609365940094
7.65440000000006;1.96609365940094
7.67520000000006;1.96624994277954
7.69600000000006;1.96624994277954
7.71680000000006;1.96624994277954
7.73760000000006;1.96624994277954
7.75840000000006;1.96624994277954
7.77920000000006;1.96624994277954
7.80000000000006;1.96609365940094
7.82080000000006;1.96640622615814
7.84160000000006;1.96624994277954
7.86240000000006;1.96624994277954
7.88320000000006;1.96609365940094
7.90400000000006;1.96624994277954
7.92480000000006;1.96624994277954
7.94560000000006;1.96624994277954
7.96640000000006;1.96640622615814
7.98720000000006;1.96624994277954
8.00800000000006;1.96624994277954
8.02880000000006;1.96609365940094
8.04960000000006;1.96624994277954
8.07040000000006;1.96640622615814
8.09120000000006;1.96624994277954
8.11200000000006;1.96624994277954
8.13280000000006;1.96624994277954
8.15360000000006;1.96609365940094
8.17440000000006;1.96640622615814
8.19520000000006;1.96624994277954
8.21600000000006;1.96609365940094
8.23680000000006;1.96609365940094
8.25760000000006;1.96624994277954
8.27840000000006;1.96624994277954
8.29920000000006;1.96609365940094
8.32000000000006;1.96640622615814
8.34080000000005;1.96624994277954
8.36160000000005;1.96624994277954
8.38240000000005;1.96624994277954
8.40320000000005;1.96624994277954
8.42400000000005;1.96609365940094
8.44480000000005;1.96593749523163
8.46560000000005;1.96609365940094
8.48640000000005;1.96609365940094
8.50720000000005;1.96624994277954
8.52800000000005;1.96609365940094
8.54880000000005;1.96624994277954
8.56960000000005;1.96609365940094
8.59040000000005;1.96609365940094
8.61120000000005;1.96624994277954
8.63200000000005;1.96624994277954
8.65280000000005;1.96624994277954
8.67360000000005;1.96624994277954
8.69440000000005;1.96624994277954
8.71520000000005;1.96624994277954
8.73600000000005;1.96609365940094
8.75680000000004;1.96624994277954
8.77760000000004;1.96609365940094
8.79840000000004;1.96624994277954
8.81920000000004;1.96640622615814
8.84000000000004;1.96609365940094
8.86080000000004;1.96609365940094
8.88160000000004;1.96624994277954
8.90240000000004;1.96640622615814
8.92320000000004;1.96624994277954
8.94400000000004;1.96624994277954
8.96480000000004;1.96624994277954
8.98560000000004;1.96624994277954
9.00640000000004;1.96640622615814
9.02720000000004;1.96640622615814
9.04800000000004;1.96609365940094
9.06880000000004;1.96624994277954
9.08960000000004;1.96609365940094
9.11040000000004;1.96609365940094
9.13120000000004;1.96624994277954
9.15200000000003;1.96624994277954
9.17280000000003;1.96624994277954
9.19360000000003;1.96624994277954
9.21440000000003;1.96624994277954
9.23520000000003;1.96640622615814
9.25600000000003;1.96609365940094
9.27680000000003;1.96609365940094
9.29760000000003;1.96609365940094
9.31840000000003;1.96624994277954
9.33920000000003;1.96609365940094
9.36000000000003;1.96624994277954
9.38080000000003;1.96624994277954
9.40160000000003;1.96624994277954
9.42240000000003;1.96609365940094
9.44320000000003;1.96624994277954
9.46400000000003;1.96624994277954
9.48480000000003;1.96624994277954
9.50560000000003;1.96624994277954
9.52640000000003;1.96624994277954
9.54720000000003;1.96624994277954
9.56800000000002;1.96609365940094
9.58880000000002;1.96624994277954
9.60960000000002;1.96624994277954
9.63040000000002;1.96624994277954
9.65120000000002;1.96609365940094
9.67200000000002;1.96624994277954
9.69280000000002;1.96640622615814
9.71360000000002;1.96624994277954
9.73440000000002;1.96624994277954
9.75520000000002;1.96624994277954
9.77600000000002;1.96624994277954
9.79680000000002;1.96624994277954
9.81760000000002;1.96624994277954
9.83840000000002;1.96609365940094
9.85920000000002;1.96624994277954
9.88000000000002;1.96609365940094
9.90080000000002;1.96609365940094
9.92160000000002;1.96624994277954
9.94240000000002;1.96624994277954
9.96320000000001;1.96624994277954
9.98400000000001;1.96624994277954
10.0048;1.96640622615814
10.0256;1.96624994277954
10.0464;1.96624994277954
10.0672;1.96624994277954
10.088;1.96609365940094
10.1088;1.96640622615814
10.1296;1.96624994277954
10.1504;1.96640622615814
10.1712;1.96624994277954
10.192;1.96609365940094
10.2128;1.96640622615814
10.2336;1.96624994277954
10.2544;1.96624994277954
10.2752;1.96609365940094
10.296;1.96624994277954
10.3168;1.96624994277954
10.3376;1.96624994277954
10.3584;1.96624994277954
10.3792;1.96624994277954
10.4;1.96624994277954
10.4208;1.96624994277954
10.4416;1.96609365940094
10.4624;1.96624994277954
10.4832;1.96609365940094
10.504;1.96609365940094
10.5248;1.96624994277954
10.5456;1.96624994277954
10.5664;1.96624994277954
10.5872;1.96624994277954
10.608;1.96624994277954
10.6288;1.96624994277954
10.6496;1.96609365940094
10.6704;1.96624994277954
10.6912;1.96624994277954
10.712;1.96624994277954
10.7328;1.96624994277954
10.7536;1.96624994277954
10.7744;1.96624994277954
10.7952;1.96640622615814
10.816;1.96640622615814
10.8368;1.96640622615814
10.8576;1.96624994277954
10.8784;1.96609365940094
10.8992;1.96609365940094
10.92;1.96624994277954
10.9408;1.96624994277954
10.9616;1.96624994277954
10.9824;1.96640622615814
11.0032;1.96640622615814
11.024;1.96624994277954
11.0448;1.96624994277954
11.0656;1.96624994277954
11.0864;1.96624994277954
11.1072;1.96624994277954
11.128;1.96624994277954
11.1488;1.96624994277954
11.1696;1.96624994277954
11.1904;1.96624994277954
11.2112;1.96624994277954
11.232;1.96624994277954
11.2528;1.96624994277954
11.2736;1.96624994277954
11.2944;1.96609365940094
11.3152;1.96609365940094
11.336;1.96640622615814
11.3568;1.96609365940094
11.3776;1.96624994277954
11.3984;1.96640622615814
11.4192;1.96640622615814
11.44;1.96624994277954
11.4608;1.96624994277954
11.4816;1.96609365940094
11.5024;1.96624994277954
11.5232;1.96624994277954
11.544;1.96640622615814
11.5648;1.96624994277954
11.5856;1.96624994277954
11.6064;1.96640622615814
11.6272;1.96640622615814
11.648;1.96609365940094
11.6688;1.96624994277954
11.6896;1.96609365940094
11.7104;1.96609365940094
11.7312;1.96624994277954
11.752;1.96624994277954
11.7728;1.96609365940094
11.7936;1.96609365940094
11.8144;1.96624994277954
11.8352;1.96609365940094
11.856;1.96624994277954
11.8768;1.96609365940094
11.8976;1.96609365940094
11.9184;1.96624994277954
11.9392;1.96624994277954
11.96;1.96609365940094
11.9808;1.96624994277954
12.0016;1.96609365940094
12.0224;1.96624994277954
12.0432;1.96609365940094
12.064;1.96609365940094
12.0848;1.96609365940094
12.1056;1.96609365940094
12.1264;1.96624994277954
12.1472;1.96624994277954
12.168;1.96609365940094
12.1888;1.96624994277954
12.2096;1.96624994277954
12.2304;1.96640622615814
12.2512;1.96609365940094
12.272;1.96624994277954
12.2928;1.96640622615814
12.3136;1.96624994277954
12.3344;1.96624994277954
12.3552;1.96624994277954
12.376;1.96624994277954
12.3968;1.96624994277954
12.4176;1.96640622615814
12.4384;1.96640622615814
12.4592;1.96624994277954
12.48;1.96624994277954
12.5008;1.96609365940094
12.5216;1.96624994277954
12.5424;1.96593749523163
12.5632;1.96624994277954
12.5839999999999;1.96609365940094
12.6047999999999;1.96609365940094
12.6255999999999;1.96624994277954
12.6463999999999;1.96609365940094
12.6671999999999;1.96624994277954
12.6879999999999;1.96640622615814
12.7087999999999;1.96609365940094
12.7295999999999;1.96609365940094
12.7503999999999;1.96624994277954
12.7711999999999;1.96609365940094
12.7919999999999;1.96624994277954
12.8127999999999;1.96624994277954
12.8335999999999;1.96624994277954
12.8543999999999;1.96624994277954
12.8751999999999;1.96624994277954
12.8959999999999;1.96609365940094
12.9167999999999;1.96624994277954
12.9375999999999;1.96624994277954
12.9583999999999;1.96624994277954
12.9791999999999;1.96624994277954
12.9999999999999;1.96624994277954
13.0207999999999;1.96624994277954
13.0415999999999;1.96609365940094
13.0623999999999;1.96609365940094
13.0831999999999;1.96609365940094
13.1039999999999;1.96624994277954
13.1247999999999;1.96624994277954
13.1455999999999;1.96624994277954
13.1663999999999;1.96640622615814
13.1871999999999;1.96640622615814
13.2079999999999;1.96624994277954
13.2287999999999;1.96640622615814
13.2495999999999;1.96624994277954
13.2703999999999;1.96624994277954
13.2911999999999;1.96624994277954
13.3119999999999;1.96609365940094
13.3327999999999;1.96640622615814
13.3535999999999;1.96624994277954
13.3743999999999;1.96609365940094
13.3951999999999;1.96624994277954
13.4159999999999;1.96624994277954
13.4367999999999;1.96609365940094
13.4575999999999;1.96624994277954
13.4783999999999;1.96640622615814
13.4991999999999;1.96624994277954
13.5199999999999;1.96624994277954
13.5407999999999;1.96624994277954
13.5615999999999;1.96624994277954
13.5823999999999;1.96609365940094
13.6031999999999;1.96624994277954
13.6239999999999;1.96624994277954
13.6447999999999;1.96609365940094
13.6655999999999;1.96624994277954
13.6863999999999;1.96609365940094
13.7071999999999;1.96609365940094
13.7279999999999;1.96609365940094
13.7487999999999;1.96640622615814
13.7695999999999;1.96609365940094
13.7903999999999;1.96624994277954
13.8111999999999;1.96624994277954
13.8319999999999;1.96624994277954
13.8527999999999;1.96640622615814
13.8735999999999;1.96640622615814
13.8943999999999;1.96609365940094
13.9151999999999;1.96624994277954
13.9359999999999;1.96624994277954
13.9567999999999;1.96624994277954
13.9775999999999;1.96609365940094
13.9983999999999;1.96624994277954
14.0191999999999;1.96624994277954
14.0399999999999;1.96640622615814
14.0607999999999;1.96640622615814
14.0815999999999;1.96624994277954
14.1023999999999;1.96624994277954
14.1231999999999;1.96624994277954
14.1439999999999;1.96609365940094
14.1647999999999;1.96609365940094
14.1855999999999;1.96624994277954
14.2063999999999;1.96609365940094
14.2271999999999;1.96624994277954
14.2479999999999;1.96624994277954
14.2687999999999;1.96624994277954
14.2895999999999;1.96624994277954
14.3103999999999;1.96640622615814
14.3311999999999;1.96624994277954
14.3519999999999;1.96640622615814
14.3727999999999;1.96609365940094
14.3935999999999;1.96624994277954
14.4143999999999;1.96609365940094
14.4351999999999;1.96624994277954
14.4559999999999;1.96624994277954
14.4767999999999;1.96624994277954
14.4975999999999;1.96609365940094
14.5183999999999;1.96624994277954
14.5391999999999;1.96609365940094
14.5599999999999;1.96624994277954
14.5807999999999;1.96624994277954
14.6015999999999;1.96624994277954
14.6223999999999;1.96624994277954
14.6431999999999;1.96624994277954
14.6639999999999;1.96609365940094
14.6847999999999;1.96609365940094
14.7055999999999;1.96624994277954
14.7263999999999;1.96609365940094
14.7471999999999;1.96624994277954
14.7679999999999;1.96624994277954
14.7887999999999;1.96624994277954
14.8095999999999;1.96624994277954
14.8303999999999;1.96640622615814
14.8511999999999;1.96624994277954
14.8719999999999;1.96624994277954
14.8927999999999;1.96624994277954
14.9135999999999;1.96609365940094
14.9343999999999;1.96624994277954
14.9551999999999;1.96624994277954
14.9759999999999;1.96609365940094
14.9967999999999;1.96624994277954
15.0175999999999;1.96624994277954
15.0383999999999;1.96624994277954
15.0591999999999;1.96624994277954
15.0799999999999;1.96609365940094
15.1007999999999;1.96624994277954
15.1215999999999;1.96624994277954
15.1423999999999;1.96640622615814
15.1631999999999;1.96624994277954
15.1839999999999;1.96624994277954
15.2047999999999;1.96609365940094
15.2255999999999;1.96624994277954
15.2463999999999;1.96624994277954
15.2671999999999;1.96609365940094
15.2879999999999;1.96609365940094
15.3087999999999;1.96624994277954
15.3295999999999;1.96624994277954
15.3503999999999;1.96624994277954
15.3711999999999;1.96609365940094
15.3919999999999;1.96609365940094
15.4127999999999;1.96624994277954
15.4335999999999;1.96609365940094
15.4543999999999;1.96609365940094
15.4751999999999;1.96624994277954
15.4959999999999;1.96624994277954
15.5167999999999;1.96609365940094
15.5375999999999;1.96624994277954
15.5583999999999;1.96624994277954
15.5791999999999;1.96640622615814
15.5999999999999;1.96624994277954
15.6207999999999;1.96624994277954
15.6415999999999;1.96624994277954
15.6623999999999;1.96624994277954
15.6831999999999;1.96624994277954
15.7039999999999;1.96624994277954
15.7247999999999;1.96624994277954
15.7455999999999;1.96624994277954
15.7663999999999;1.96609365940094
15.7871999999999;1.96609365940094
15.8079999999999;1.96640622615814
15.8287999999999;1.96624994277954
15.8495999999999;1.96624994277954
15.8703999999999;1.96624994277954
15.8911999999999;1.96609365940094
15.9119999999999;1.96624994277954
15.9327999999999;1.96624994277954
15.9535999999999;1.96624994277954
15.9743999999999;1.96609365940094
15.9951999999999;1.96624994277954
16.0159999999999;1.96624994277954
16.0367999999999;1.96640622615814
16.0575999999999;1.96624994277954
16.0783999999999;1.96640622615814
16.0991999999999;1.96624994277954
16.1199999999999;1.96640622615814
16.1407999999999;1.96624994277954
16.1615999999999;1.96624994277954
16.1823999999999;1.96624994277954
16.2031999999999;1.96624994277954
16.2239999999999;1.96624994277954
16.2447999999999;1.96624994277954
16.2655999999999;1.96624994277954
16.2863999999999;1.96624994277954
16.3071999999999;1.96624994277954
16.3279999999999;1.96640622615814
16.3487999999999;1.96609365940094
16.3695999999999;1.96609365940094
16.3903999999999;1.96624994277954
16.4111999999999;1.96624994277954
16.4319999999999;1.96624994277954
16.4527999999999;1.96624994277954
16.4735999999999;1.96624994277954
16.4943999999999;1.96624994277954
16.5151999999999;1.96609365940094
16.5359999999999;1.96624994277954
16.5567999999999;1.96640622615814
16.5775999999999;1.96624994277954
16.5983999999999;1.96624994277954
16.6191999999999;1.96624994277954
16.6399999999999;1.96624994277954
16.6607999999999;1.96609365940094
16.6815999999999;1.96609365940094
16.7023999999999;1.96609365940094
16.7231999999999;1.96640622615814
16.7439999999999;1.96624994277954
16.7647999999999;1.96624994277954
16.7855999999999;1.96624994277954
16.8063999999999;1.96609365940094
16.8271999999999;1.96624994277954
16.8479999999999;1.96624994277954
16.8687999999999;1.96624994277954
16.8895999999999;1.96624994277954
16.9103999999999;1.96624994277954
16.9311999999999;1.96624994277954
16.9519999999999;1.96624994277954
16.9727999999999;1.96624994277954
16.9935999999999;1.96624994277954
17.0143999999999;1.96640622615814
17.0351999999999;1.96624994277954
17.0559999999999;1.96640622615814
17.0767999999999;1.96624994277954
17.0975999999999;1.96624994277954
17.1183999999999;1.96624994277954
17.1391999999999;1.96640622615814
17.1599999999999;1.96640622615814
17.1807999999999;1.96609365940094
17.2015999999999;1.96624994277954
17.2223999999999;1.96640622615814
17.2431999999999;1.96624994277954
17.2639999999999;1.96609365940094
17.2847999999999;1.96624994277954
17.3055999999999;1.96609365940094
17.3263999999999;1.96609365940094
17.3471999999999;1.96624994277954
17.3679999999999;1.96624994277954
17.3888;1.96624994277954
17.4096;1.96624994277954
17.4304;1.96624994277954
17.4512;1.96609365940094
17.472;1.96624994277954
17.4928;1.96624994277954
17.5136;1.96640622615814
17.5344;1.96640622615814
17.5552;1.96624994277954
17.576;1.96624994277954
17.5968;1.96593749523163
17.6176;1.96624994277954
17.6384;1.96624994277954
17.6592;1.96609365940094
17.68;1.96640622615814
17.7008;1.96624994277954
17.7216;1.96624994277954
17.7424;1.96609365940094
17.7632;1.96609365940094
17.784;1.96624994277954
17.8048;1.96624994277954
17.8256;1.96624994277954
17.8464;1.96624994277954
17.8672;1.96609365940094
17.888;1.96593749523163
17.9088;1.96624994277954
17.9296;1.96624994277954
17.9504;1.96624994277954
17.9712;1.96624994277954
17.992;1.96624994277954
18.0128;1.96624994277954
18.0336;1.96624994277954
18.0544;1.96609365940094
18.0752;1.96624994277954
18.096;1.96624994277954
18.1168;1.96624994277954
18.1376;1.96609365940094
18.1584;1.96609365940094
18.1792;1.96624994277954
18.2;1.96624994277954
18.2208;1.96624994277954
18.2416;1.96624994277954
18.2624;1.96624994277954
18.2832;1.96609365940094
18.304;1.96624994277954
18.3248;1.96624994277954
18.3456;1.96624994277954
18.3664;1.96624994277954
18.3872;1.96609365940094
18.408;1.96656250953674
18.4288;1.96624994277954
18.4496;1.96624994277954
18.4704;1.96609365940094
18.4912;1.96624994277954
18.512;1.96624994277954
18.5328;1.96624994277954
18.5536;1.96624994277954
18.5744;1.96609365940094
18.5952;1.96609365940094
18.616;1.96609365940094
18.6368;1.96609365940094
18.6576;1.96624994277954
18.6784;1.96609365940094
18.6992;1.96624994277954
18.72;1.96609365940094
18.7408;1.96624994277954
18.7616;1.96624994277954
18.7824;1.96609365940094
18.8032;1.96609365940094
18.824;1.96624994277954
18.8448;1.96624994277954
18.8656;1.96624994277954
18.8864;1.96624994277954
18.9072;1.96624994277954
18.928;1.96624994277954
18.9488;1.96624994277954
18.9696;1.96624994277954
18.9904;1.96624994277954
19.0112;1.96624994277954
19.0320000000001;1.96624994277954
19.0528000000001;1.96640622615814
19.0736000000001;1.96624994277954
19.0944000000001;1.96624994277954
19.1152000000001;1.96640622615814
19.1360000000001;1.96624994277954
19.1568000000001;1.96624994277954
19.1776000000001;1.96640622615814
19.1984000000001;1.96640622615814
19.2192000000001;1.96624994277954
19.2400000000001;1.96624994277954
19.2608000000001;1.96624994277954
19.2816000000001;1.96609365940094
19.3024000000001;1.96624994277954
19.3232000000001;1.96624994277954
19.3440000000001;1.96640622615814
19.3648000000001;1.96624994277954
19.3856000000001;1.96640622615814
19.4064000000001;1.96624994277954
19.4272000000001;1.96624994277954
19.4480000000001;1.96609365940094
19.4688000000001;1.96609365940094
19.4896000000001;1.96609365940094
19.5104000000001;1.96624994277954
19.5312000000001;1.96609365940094
19.5520000000001;1.96609365940094
19.5728000000001;1.96624994277954
19.5936000000001;1.96624994277954
